,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,fbref_ID,SoTA,GA,Saves,Save%,CS,PKA,PKsv,PKm,Win_Loss_Draw,Season,Before_All_Star
8828,2017-07-05,Wed,MLS,Regular Season,Home,W 3–2,Vancouver,NYCFC,Y,AM,90,0,0,0,0,1,1,0,0,2,1,1,6,1,1,0,,,Match Report,af678e48,,,,,,,,,W,2017,False
8829,2017-07-19,Wed,MLS,Regular Season,Away,W 1–0,Vancouver,LA Galaxy,Y,AM,74,0,0,0,0,3,1,0,0,0,2,0,9,1,0,0,,,Match Report,af678e48,,,,,,,,,W,2017,False
8830,2017-07-23,Sun,MLS,Regular Season,Home,L 1–2,Vancouver,Portland Timbers,Y,AM,90,0,0,0,0,2,1,0,0,2,5,0,7,0,1,0,,,Match Report,af678e48,,,,,,,,,L,2017,False
8831,2017-07-29,Sat,MLS,Regular Season,Away,W 4–0,Vancouver,FC Dallas,N,,28,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,,,Match Report,af678e48,,,,,,,,,W,2017,False
8832,2017-08-05,Sat,MLS,Regular Season,Away,D 2–2,Vancouver,Colorado Rapids,N,,28,0,1,0,0,1,0,0,0,0,1,1,6,0,0,0,,,Match Report,af678e48,,,,,,,,,D,2017,False
8833,2017-08-12,Sat,MLS,Regular Season,Away,L 0–1,Vancouver,New England,Y,AM,90,0,0,0,0,6,0,0,0,0,3,0,10,0,2,0,,,Match Report,af678e48,,,,,,,,,L,2017,False
8834,2017-08-19,Sat,MLS,Regular Season,Home,W 2–1,Vancouver,Houston Dynamo,Y,AM,71,0,0,0,0,4,2,0,0,1,1,0,5,2,0,0,,,Match Report,af678e48,,,,,,,,,W,2017,False
8835,2017-08-23,Wed,MLS,Regular Season,Home,D 1–1,Vancouver,Seattle,Y,AM,55,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,,,Match Report,af678e48,,,,,,,,,D,2017,False
8836,2017-09-09,Sat,MLS,Regular Season,Home,W 3–2,Vancouver,Real Salt Lake,Y,AM,68,1,0,0,0,3,1,0,0,0,0,0,3,0,0,0,,,Match Report,af678e48,,,,,,,,,W,2017,False
8837,2017-09-16,Sat,MLS,Regular Season,Home,D 2–2,Vancouver,Columbus Crew,Y,AM,59,0,0,0,0,1,0,0,0,0,3,0,7,1,0,0,,,Match Report,af678e48,,,,,,,,,D,2017,False
8838,2017-09-23,Sat,MLS,Regular Season,Home,W 2–1,Vancouver,Colorado Rapids,Y,AM,69,0,0,0,0,2,1,0,0,1,2,0,2,0,0,0,,,Match Report,af678e48,,,,,,,,,W,2017,False
8839,2017-09-27,Wed,MLS,Regular Season,Away,L 0–3,Vancouver,Seattle,N,,24,0,0,0,0,0,0,0,0,2,1,0,3,1,0,0,,,Match Report,af678e48,,,,,,,,,L,2017,False
8840,2017-10-15,Sun,MLS,Regular Season,Home,D 1–1,Vancouver,San Jose,Y,AM,70,0,0,0,0,0,0,0,0,0,2,0,12,3,0,0,,,Match Report,af678e48,,,,,,,,,D,2017,False
8841,2017-10-22,Sun,MLS,Regular Season,Away,L 1–2,Vancouver,Portland Timbers,N,,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,Match Report,af678e48,,,,,,,,,L,2017,False
8842,2017-10-25,Wed,MLS,Knockout round,Home,W 5–0,Vancouver,San Jose,Y,AM,74,1,0,0,0,2,1,0,0,1,3,0,5,0,3,0,,,Match Report,af678e48,,,,,,,,,W,2017,False
8843,2017-10-29,Sun,MLS,Conference Semifinals,Home,D 0–0,Vancouver,Seattle,N,,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,Match Report,af678e48,,,,,,,,,D,2017,False
8844,2017-11-02,Thu,MLS,Conference Semifinals,Away,L 0–2,Vancouver,Seattle,Y,AM,63,0,0,0,0,0,0,1,0,1,2,0,1,3,0,0,,,Match Report,af678e48,,,,,,,,,L,2017,False
8845,2017-03-11,Sat,MLS,Regular Season,Away,L 2–3,Vancouver,San Jose,Y,LM,90,0,0,0,0,0,0,1,0,3,1,0,0,1,4,0,,,Match Report,674befe9,,,,,,,,,L,2017,False
8846,2017-03-18,Sat,MLS,Regular Season,Home,L 0–2,Vancouver,Toronto FC,Y,DM,90,0,0,0,0,2,1,0,0,1,2,0,0,2,2,0,,,Match Report,674befe9,,,,,,,,,L,2017,False
8847,2017-04-08,Sat,MLS,Regular Season,Away,L 0–3,Vancouver,Real Salt Lake,Y,CM,90,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,,,Match Report,674befe9,,,,,,,,,L,2017,False
8848,2017-04-14,Fri,MLS,Regular Season,Home,W 2–1,Vancouver,Seattle,Y,DM,90,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,,,Match Report,674befe9,,,,,,,,,W,2017,False
8849,2017-04-29,Sat,MLS,Regular Season,Away,W 2–1,Vancouver,Montreal Impact,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,674befe9,,,,,,,,,W,2017,False
8850,2017-05-12,Fri,MLS,Regular Season,Away,L 1–2,Vancouver,Houston Dynamo,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report,674befe9,,,,,,,,,L,2017,False
8851,2017-06-17,Sat,MLS,Regular Season,Home,D 1–1,Vancouver,FC Dallas,Y,AM,58,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,Match Report,674befe9,,,,,,,,,D,2017,False
8852,2017-08-23,Wed,MLS,Regular Season,Home,D 1–1,Vancouver,Seattle,N,,23,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,,,Match Report,674befe9,,,,,,,,,D,2017,False
8853,2017-08-26,Sat,MLS,Regular Season,Away,W 2–1,Vancouver,Orlando City,Y,DM,90,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,,,Match Report,674befe9,,,,,,,,,W,2017,False
